payment_id,subscription_id,bill_month,billed_amount,paid_amount,payment_status
P00005426,S000918,202511,399,399,PAID
P00005427,S000918,202512,399,399,PAID
P00005428,S000919,202501,799,0,UNPAID
P00005429,S000919,202502,799,799,PAID
P00005430,S000919,202503,799,799,PAID
P00005431,S000919,202504,799,799,LATE
P00005432,S000919,202505,799,799,PAID
P00005433,S000919,202506,799,799,LATE
P00005434,S000919,202507,799,799,PAID
P00005435,S000919,202508,799,799,PAID
P00005436,S000919,202509,799,799,PAID
P00005437,S000919,202510,799,0,UNPAID
P00005438,S000919,202511,799,799,PAID
P00005439,S000919,202512,799,799,PAID
P00005440,S000920,202502,999,999,PAID
P00005441,S000920,202503,999,999,PAID
P00005442,S000920,202504,999,999,PAID
P00005443,S000920,202505,999,999,PAID
P00005444,S000920,202506,999,999,PAID
P00005445,S000920,202507,999,999,PAID
P00005446,S000920,202508,999,999,LATE
P00005447,S000920,202509,999,999,LATE
P00005448,S000920,202510,999,0,UNPAID
P00005449,S000920,202511,999,999,PAID
P00005450,S000920,202512,999,999,PAID
P00005451,S000921,202506,999,999,PAID
P00005452,S000921,202507,999,999,PAID
P00005453,S000921,202508,999,999,LATE
P00005454,S000921,202509,999,999,PAID
P00005455,S000921,202510,999,999,PAID
P00005456,S000921,202511,999,0,UNPAID
P00005457,S000921,202512,999,999,PAID
P00005458,S000922,202502,499,499,PAID
P00005459,S000922,202503,499,499,PAID
P00005460,S000922,202504,499,499,PAID
P00005461,S000922,202505,499,499,PAID
P00005462,S000922,202506,499,499,PAID
P00005463,S000922,202507,499,499,PAID
P00005464,S000922,202508,499,499,PAID
P00005465,S000922,202509,499,0,UNPAID
P00005466,S000922,202510,499,499,PAID
P00005467,S000922,202511,499,499,PAID
P00005468,S000922,202512,499,499,PAID
P00005469,S000923,202507,599,599,PAID
P00005470,S000923,202508,599,599,LATE
P00005471,S000923,202509,599,599,PAID
P00005472,S000923,202510,599,599,PAID
P00005473,S000923,202511,599,599,PAID
P00005474,S000924,202510,799,799,PAID
P00005475,S000924,202511,799,799,PAID
P00005476,S000924,202512,799,799,PAID
P00005477,S000925,202506,499,499,PAID
P00005478,S000925,202507,499,499,LATE
P00005479,S000925,202508,499,0,UNPAID
P00005480,S000925,202509,499,499,LATE
P00005481,S000925,202510,499,499,PAID
P00005482,S000925,202511,499,499,PAID
P00005483,S000925,202512,499,499,PAID
P00005484,S000926,202502,599,599,LATE
P00005485,S000926,202503,599,599,PAID
P00005486,S000926,202504,599,599,LATE
P00005487,S000926,202505,599,599,PAID
P00005488,S000926,202506,599,0,UNPAID
P00005489,S000926,202507,599,599,PAID
P00005490,S000926,202508,599,599,PAID
P00005491,S000926,202509,599,599,PAID
P00005492,S000926,202510,599,599,PAID
P00005493,S000926,202511,599,0,UNPAID
P00005494,S000926,202512,599,599,PAID
P00005495,S000927,202507,799,799,PAID
P00005496,S000927,202508,799,799,PAID
P00005497,S000927,202509,799,799,PAID
P00005498,S000927,202510,799,799,PAID
P00005499,S000927,202511,799,799,PAID
P00005500,S000927,202512,799,799,PAID
P00005501,S000928,202501,799,799,PAID
P00005502,S000928,202502,799,799,PAID
P00005503,S000928,202503,799,799,PAID
P00005504,S000928,202504,799,799,PAID
P00005505,S000928,202505,799,799,PAID
P00005506,S000928,202506,799,799,PAID
P00005507,S000928,202507,799,799,PAID
P00005508,S000928,202508,799,799,PAID
P00005509,S000928,202509,799,799,PAID
P00005510,S000929,202505,599,599,PAID
P00005511,S000929,202506,599,599,PAID
P00005512,S000929,202507,599,599,PAID
P00005513,S000929,202508,599,599,LATE
P00005514,S000929,202509,599,599,LATE
P00005515,S000929,202510,599,599,PAID
P00005516,S000929,202511,599,599,PAID
P00005517,S000929,202512,599,599,LATE
P00005518,S000930,202505,499,499,PAID
P00005519,S000930,202506,499,499,PAID
P00005520,S000930,202507,499,0,UNPAID
P00005521,S000931,202501,399,399,PAID
P00005522,S000931,202502,399,399,PAID
P00005523,S000931,202503,399,399,PAID
P00005524,S000931,202504,399,399,PAID
P00005525,S000931,202505,399,399,LATE
P00005526,S000931,202506,399,399,PAID
P00005527,S000931,202507,399,399,PAID
P00005528,S000931,202508,399,399,PAID
P00005529,S000931,202509,399,399,PAID
P00005530,S000931,202510,399,399,PAID
P00005531,S000931,202511,399,399,PAID
P00005532,S000931,202512,399,399,LATE
P00005533,S000932,202508,499,499,PAID
P00005534,S000932,202509,499,499,PAID
P00005535,S000932,202510,499,499,LATE
P00005536,S000932,202511,499,499,PAID
P00005537,S000932,202512,499,499,PAID
P00005538,S000933,202511,499,499,PAID
P00005539,S000933,202512,499,499,PAID
P00005540,S000934,202505,799,799,PAID
P00005541,S000934,202506,799,799,LATE
P00005542,S000934,202507,799,799,PAID
P00005543,S000934,202508,799,799,PAID
P00005544,S000934,202509,799,0,UNPAID
P00005545,S000934,202510,799,799,LATE
P00005546,S000934,202511,799,799,PAID
P00005547,S000934,202512,799,799,PAID
P00005548,S000935,202501,799,799,LATE
P00005549,S000935,202502,799,799,PAID
P00005550,S000935,202503,799,799,PAID
P00005551,S000935,202504,799,799,PAID
P00005552,S000936,202508,499,499,PAID
P00005553,S000936,202509,499,0,UNPAID
P00005554,S000936,202510,499,499,PAID
P00005555,S000936,202511,499,499,PAID
P00005556,S000936,202512,499,499,PAID
P00005557,S000937,202505,399,399,PAID
P00005558,S000937,202506,399,399,PAID
P00005559,S000937,202507,399,399,PAID
P00005560,S000937,202508,399,399,PAID
P00005561,S000937,202509,399,399,PAID
P00005562,S000937,202510,399,399,PAID
P00005563,S000937,202511,399,399,PAID
P00005564,S000937,202512,399,399,PAID
P00005565,S000938,202501,799,799,PAID
P00005566,S000938,202502,799,799,PAID
P00005567,S000938,202503,799,799,PAID
P00005568,S000938,202504,799,799,LATE
P00005569,S000938,202505,799,799,PAID
P00005570,S000938,202506,799,799,LATE
P00005571,S000938,202507,799,0,UNPAID
P00005572,S000938,202508,799,799,PAID
P00005573,S000939,202501,999,999,PAID
P00005574,S000939,202502,999,999,PAID
P00005575,S000939,202503,999,999,PAID
P00005576,S000939,202504,999,999,PAID
P00005577,S000939,202505,999,999,PAID
P00005578,S000939,202506,999,0,UNPAID
P00005579,S000939,202507,999,999,PAID
P00005580,S000939,202508,999,999,PAID
P00005581,S000939,202509,999,999,PAID
P00005582,S000939,202510,999,0,UNPAID
P00005583,S000939,202511,999,999,PAID
P00005584,S000939,202512,999,999,PAID
P00005585,S000940,202504,399,399,PAID
P00005586,S000940,202505,399,0,UNPAID
P00005587,S000940,202506,399,399,LATE
P00005588,S000940,202507,399,399,PAID
P00005589,S000940,202508,399,399,PAID
P00005590,S000940,202509,399,399,PAID
P00005591,S000940,202510,399,399,PAID
P00005592,S000940,202511,399,399,PAID
P00005593,S000940,202512,399,399,PAID
P00005594,S000941,202510,599,0,UNPAID
P00005595,S000941,202511,599,599,PAID
P00005596,S000941,202512,599,599,PAID
P00005597,S000942,202508,799,0,UNPAID
P00005598,S000942,202509,799,799,PAID
P00005599,S000942,202510,799,799,PAID
P00005600,S000942,202511,799,799,PAID
P00005601,S000943,202503,799,799,PAID
P00005602,S000943,202504,799,799,LATE
P00005603,S000943,202505,799,799,LATE
P00005604,S000943,202506,799,799,PAID
P00005605,S000943,202507,799,799,PAID
P00005606,S000943,202508,799,799,PAID
P00005607,S000943,202509,799,799,PAID
P00005608,S000943,202510,799,799,PAID
P00005609,S000943,202511,799,799,PAID
P00005610,S000943,202512,799,799,PAID
P00005611,S000944,202508,999,999,PAID
P00005612,S000944,202509,999,999,PAID
P00005613,S000944,202510,999,999,PAID
P00005614,S000944,202511,999,999,PAID
P00005615,S000944,202512,999,0,UNPAID
P00005616,S000945,202510,799,799,PAID
P00005617,S000945,202511,799,799,PAID
P00005618,S000945,202512,799,799,PAID
P00005619,S000946,202505,799,799,PAID
P00005620,S000946,202506,799,799,PAID
P00005621,S000946,202507,799,799,PAID
P00005622,S000946,202508,799,799,PAID
P00005623,S000946,202509,799,799,PAID
P00005624,S000946,202510,799,799,PAID
P00005625,S000946,202511,799,799,PAID
P00005626,S000946,202512,799,799,PAID
P00005627,S000947,202508,999,999,LATE
P00005628,S000947,202509,999,999,LATE
P00005629,S000947,202510,999,999,LATE
P00005630,S000947,202511,999,999,PAID
P00005631,S000947,202512,999,999,PAID
P00005632,S000948,202505,799,799,PAID
P00005633,S000948,202506,799,799,PAID
P00005634,S000948,202507,799,799,PAID
P00005635,S000948,202508,799,799,PAID
P00005636,S000948,202509,799,799,PAID
P00005637,S000948,202510,799,799,PAID
P00005638,S000948,202511,799,799,PAID
P00005639,S000948,202512,799,799,PAID
P00005640,S000949,202503,799,799,PAID
P00005641,S000949,202504,799,799,PAID
P00005642,S000949,202505,799,799,PAID
P00005643,S000949,202506,799,799,LATE
P00005644,S000949,202507,799,799,PAID
P00005645,S000949,202508,799,799,PAID
P00005646,S000949,202509,799,0,UNPAID
P00005647,S000949,202510,799,0,UNPAID
P00005648,S000949,202511,799,799,PAID
P00005649,S000949,202512,799,799,PAID
P00005650,S000950,202507,599,599,PAID
P00005651,S000950,202508,599,599,PAID
P00005652,S000950,202509,599,599,PAID
P00005653,S000950,202510,599,599,PAID
P00005654,S000950,202511,599,599,LATE
P00005655,S000950,202512,599,599,LATE
P00005656,S000951,202504,599,599,PAID
P00005657,S000951,202505,599,599,PAID
P00005658,S000951,202506,599,599,PAID
P00005659,S000951,202507,599,599,PAID
P00005660,S000951,202508,599,599,PAID
P00005661,S000951,202509,599,599,PAID
P00005662,S000951,202510,599,599,PAID
P00005663,S000951,202511,599,599,PAID
P00005664,S000951,202512,599,599,PAID
P00005665,S000952,202506,999,999,PAID
P00005666,S000952,202507,999,999,PAID
P00005667,S000952,202508,999,999,PAID
P00005668,S000952,202509,999,999,PAID
P00005669,S000952,202510,999,999,PAID
P00005670,S000952,202511,999,999,PAID
P00005671,S000952,202512,999,999,PAID
P00005672,S000953,202502,999,999,PAID
P00005673,S000953,202503,999,999,LATE
P00005674,S000953,202504,999,999,PAID
P00005675,S000953,202505,999,999,PAID
P00005676,S000953,202506,999,999,PAID
P00005677,S000953,202507,999,0,UNPAID
P00005678,S000953,202508,999,999,PAID
P00005679,S000953,202509,999,999,LATE
P00005680,S000953,202510,999,999,PAID
P00005681,S000953,202511,999,999,PAID
P00005682,S000953,202512,999,999,PAID
P00005683,S000954,202502,599,599,PAID
P00005684,S000954,202503,599,599,PAID
P00005685,S000954,202504,599,599,LATE
P00005686,S000954,202505,599,599,PAID
P00005687,S000954,202506,599,599,PAID
P00005688,S000954,202507,599,599,PAID
P00005689,S000954,202508,599,599,LATE
P00005690,S000954,202509,599,599,PAID
P00005691,S000954,202510,599,599,PAID
P00005692,S000954,202511,599,599,PAID
P00005693,S000954,202512,599,599,PAID
P00005694,S000955,202506,599,599,PAID
P00005695,S000955,202507,599,599,PAID
P00005696,S000955,202508,599,599,PAID
P00005697,S000955,202509,599,599,PAID
P00005698,S000955,202510,599,599,LATE
P00005699,S000955,202511,599,599,PAID
P00005700,S000955,202512,599,599,PAID
P00005701,S000956,202512,399,399,PAID
P00005702,S000957,202508,399,399,PAID
P00005703,S000957,202509,399,399,PAID
P00005704,S000957,202510,399,399,LATE
P00005705,S000957,202511,399,399,PAID
P00005706,S000957,202512,399,399,PAID
P00005707,S000958,202509,399,399,PAID
P00005708,S000958,202510,399,399,PAID
P00005709,S000959,202506,799,799,LATE
P00005710,S000959,202507,799,799,PAID
P00005711,S000959,202508,799,0,UNPAID
P00005712,S000959,202509,799,799,PAID
P00005713,S000960,202512,599,599,PAID
P00005714,S000961,202503,799,799,PAID
P00005715,S000961,202504,799,799,LATE
P00005716,S000961,202505,799,799,PAID
P00005717,S000961,202506,799,799,PAID
P00005718,S000961,202507,799,0,UNPAID
P00005719,S000962,202504,599,599,PAID
P00005720,S000962,202505,599,599,PAID
P00005721,S000962,202506,599,599,PAID
P00005722,S000962,202507,599,599,PAID
P00005723,S000962,202508,599,599,PAID
P00005724,S000962,202509,599,599,PAID
P00005725,S000962,202510,599,599,PAID
P00005726,S000962,202511,599,599,PAID
P00005727,S000962,202512,599,599,PAID
P00005728,S000963,202509,799,799,PAID
P00005729,S000963,202510,799,799,PAID
P00005730,S000963,202511,799,799,PAID
P00005731,S000964,202511,999,999,PAID
P00005732,S000964,202512,999,999,PAID
P00005733,S000965,202504,799,799,LATE
P00005734,S000965,202505,799,799,PAID
P00005735,S000965,202506,799,799,PAID
P00005736,S000965,202507,799,0,UNPAID
P00005737,S000965,202508,799,799,PAID
P00005738,S000965,202509,799,799,LATE
P00005739,S000965,202510,799,799,PAID
P00005740,S000965,202511,799,799,PAID
P00005741,S000966,202509,399,399,PAID
P00005742,S000966,202510,399,399,PAID
P00005743,S000966,202511,399,0,UNPAID
P00005744,S000966,202512,399,399,LATE
P00005745,S000967,202503,999,999,PAID
P00005746,S000967,202504,999,999,PAID
P00005747,S000967,202505,999,999,LATE
P00005748,S000967,202506,999,999,PAID
P00005749,S000967,202507,999,999,PAID
P00005750,S000967,202508,999,999,PAID
P00005751,S000967,202509,999,999,PAID
P00005752,S000967,202510,999,999,LATE
P00005753,S000967,202511,999,999,PAID
P00005754,S000967,202512,999,0,UNPAID
P00005755,S000968,202502,499,499,PAID
P00005756,S000968,202503,499,499,PAID
P00005757,S000968,202504,499,499,PAID
P00005758,S000968,202505,499,499,PAID
P00005759,S000968,202506,499,499,PAID
P00005760,S000968,202507,499,499,PAID
P00005761,S000968,202508,499,499,PAID
P00005762,S000968,202509,499,499,LATE
P00005763,S000968,202510,499,499,LATE
P00005764,S000968,202511,499,499,PAID
P00005765,S000968,202512,499,499,PAID
P00005766,S000969,202501,499,499,PAID
P00005767,S000969,202502,499,499,PAID
P00005768,S000969,202503,499,499,PAID
P00005769,S000969,202504,499,499,LATE
P00005770,S000969,202505,499,499,PAID
P00005771,S000969,202506,499,499,PAID
P00005772,S000969,202507,499,499,PAID
P00005773,S000969,202508,499,499,PAID
P00005774,S000969,202509,499,0,UNPAID
P00005775,S000969,202510,499,499,PAID
P00005776,S000969,202511,499,499,PAID
P00005777,S000969,202512,499,499,PAID
P00005778,S000970,202511,999,999,PAID
P00005779,S000970,202512,999,999,PAID
P00005780,S000971,202507,999,999,PAID
P00005781,S000971,202508,999,999,PAID
P00005782,S000971,202509,999,0,UNPAID
P00005783,S000971,202510,999,999,PAID
P00005784,S000971,202511,999,999,PAID
P00005785,S000971,202512,999,999,PAID
P00005786,S000972,202512,399,399,PAID
P00005787,S000973,202509,799,799,PAID
P00005788,S000973,202510,799,799,PAID
P00005789,S000973,202511,799,799,PAID
P00005790,S000973,202512,799,799,PAID
P00005791,S000974,202511,999,999,PAID
P00005792,S000974,202512,999,999,PAID
P00005793,S000975,202512,799,799,PAID
P00005794,S000976,202505,799,799,PAID
P00005795,S000976,202506,799,799,PAID
P00005796,S000976,202507,799,799,PAID
P00005797,S000976,202508,799,799,PAID
P00005798,S000976,202509,799,799,PAID
P00005799,S000976,202510,799,0,UNPAID
P00005800,S000977,202509,499,499,PAID
P00005801,S000977,202510,499,499,LATE
P00005802,S000977,202511,499,499,LATE
P00005803,S000977,202512,499,499,PAID
P00005804,S000978,202509,599,599,LATE
P00005805,S000978,202510,599,599,PAID
P00005806,S000978,202511,599,599,PAID
P00005807,S000978,202512,599,599,PAID
P00005808,S000979,202501,599,599,PAID
P00005809,S000979,202502,599,599,PAID
P00005810,S000979,202503,599,599,LATE
P00005811,S000979,202504,599,0,UNPAID
P00005812,S000979,202505,599,599,PAID
P00005813,S000979,202506,599,599,PAID
P00005814,S000979,202507,599,599,LATE
P00005815,S000979,202508,599,599,PAID
P00005816,S000979,202509,599,599,PAID
P00005817,S000979,202510,599,599,PAID
P00005818,S000980,202505,399,399,PAID
P00005819,S000980,202506,399,399,PAID
P00005820,S000980,202507,399,399,LATE
P00005821,S000980,202508,399,399,PAID
P00005822,S000980,202509,399,399,LATE
P00005823,S000980,202510,399,399,PAID
P00005824,S000980,202511,399,399,PAID
P00005825,S000980,202512,399,399,PAID
P00005826,S000981,202506,599,599,PAID
P00005827,S000981,202507,599,599,PAID
P00005828,S000981,202508,599,599,LATE
P00005829,S000981,202509,599,0,UNPAID
P00005830,S000981,202510,599,599,PAID
P00005831,S000981,202511,599,599,PAID
P00005832,S000981,202512,599,599,PAID
P00005833,S000982,202501,799,799,PAID
P00005834,S000982,202502,799,799,PAID
P00005835,S000982,202503,799,799,PAID
P00005836,S000982,202504,799,799,PAID
P00005837,S000982,202505,799,799,PAID
P00005838,S000982,202506,799,799,PAID
P00005839,S000982,202507,799,799,PAID
P00005840,S000982,202508,799,799,PAID
P00005841,S000982,202509,799,799,PAID
P00005842,S000982,202510,799,799,PAID
P00005843,S000982,202511,799,799,PAID
P00005844,S000982,202512,799,799,PAID
P00005845,S000983,202510,599,0,UNPAID
P00005846,S000983,202511,599,599,PAID
P00005847,S000983,202512,599,599,PAID
P00005848,S000984,202512,999,999,LATE
P00005849,S000985,202506,999,999,PAID
P00005850,S000985,202507,999,999,PAID
P00005851,S000985,202508,999,999,PAID
P00005852,S000985,202509,999,999,LATE
P00005853,S000985,202510,999,999,PAID
P00005854,S000985,202511,999,999,PAID
P00005855,S000985,202512,999,999,PAID
P00005856,S000986,202512,499,499,LATE
P00005857,S000987,202506,599,599,PAID
P00005858,S000987,202507,599,599,PAID
P00005859,S000987,202508,599,599,PAID
P00005860,S000987,202509,599,599,PAID
P00005861,S000987,202510,599,599,PAID
P00005862,S000987,202511,599,599,LATE
P00005863,S000987,202512,599,599,PAID
P00005864,S000988,202502,399,399,PAID
P00005865,S000988,202503,399,399,PAID
P00005866,S000988,202504,399,399,PAID
P00005867,S000988,202505,399,399,PAID
P00005868,S000988,202506,399,399,PAID
P00005869,S000988,202507,399,399,PAID
P00005870,S000988,202508,399,399,PAID
P00005871,S000988,202509,399,0,UNPAID
P00005872,S000989,202501,799,799,PAID
P00005873,S000989,202502,799,799,PAID
P00005874,S000989,202503,799,799,PAID
P00005875,S000989,202504,799,799,PAID
P00005876,S000989,202505,799,799,PAID
P00005877,S000989,202506,799,799,LATE
P00005878,S000989,202507,799,799,PAID
P00005879,S000989,202508,799,799,PAID
P00005880,S000989,202509,799,799,PAID
P00005881,S000989,202510,799,799,PAID
P00005882,S000989,202511,799,799,PAID
P00005883,S000989,202512,799,799,PAID
P00005884,S000990,202508,999,999,PAID
P00005885,S000990,202509,999,999,PAID
P00005886,S000990,202510,999,999,PAID
P00005887,S000990,202511,999,999,PAID
P00005888,S000990,202512,999,999,PAID
P00005889,S000991,202505,799,799,LATE
P00005890,S000991,202506,799,799,PAID
P00005891,S000991,202507,799,799,PAID
P00005892,S000991,202508,799,799,PAID
P00005893,S000991,202509,799,799,PAID
P00005894,S000991,202510,799,799,PAID
P00005895,S000991,202511,799,799,PAID
P00005896,S000991,202512,799,799,PAID
P00005897,S000992,202512,799,799,PAID
P00005898,S000993,202503,799,799,PAID
P00005899,S000993,202504,799,799,PAID
P00005900,S000993,202505,799,799,PAID
P00005901,S000993,202506,799,799,PAID
P00005902,S000993,202507,799,799,PAID
P00005903,S000993,202508,799,799,PAID
P00005904,S000993,202509,799,799,PAID
P00005905,S000993,202510,799,799,LATE
P00005906,S000993,202511,799,799,PAID
P00005907,S000993,202512,799,799,PAID
P00005908,S000994,202512,399,399,PAID
P00005909,S000995,202508,499,499,PAID
P00005910,S000995,202509,499,499,PAID
P00005911,S000995,202510,499,499,PAID
P00005912,S000995,202511,499,499,PAID
P00005913,S000995,202512,499,499,PAID
P00005914,S000996,202502,399,399,PAID
P00005915,S000996,202503,399,399,PAID
P00005916,S000996,202504,399,399,PAID
