subscription_id,usage_date,month_id,download_gb,upload_gb,avg_speed_mbps
S000838,2025-11-01,202511,458.86,74.2,568.02
S000838,2025-12-01,202512,424.5,96.05,715.11
S000839,2025-01-01,202501,545.98,71.24,565.02
S000839,2025-02-01,202502,387.63,66.5,774.33
S000839,2025-03-01,202503,275.03,72.0,983.63
S000840,2025-02-01,202502,313.5,64.02,875.6
S000840,2025-03-01,202503,255.41,66.14,786.48
S000840,2025-04-01,202504,434.46,104.41,587.92
S000840,2025-05-01,202505,403.64,70.68,609.15
S000840,2025-06-01,202506,458.29,69.01,741.73
S000840,2025-07-01,202507,364.0,58.58,844.91
S000840,2025-08-01,202508,400.43,40.27,741.61
S000840,2025-09-01,202509,280.43,101.94,483.19
S000840,2025-10-01,202510,317.92,87.24,708.15
S000840,2025-11-01,202511,418.67,49.63,947.79
S000840,2025-12-01,202512,397.26,107.19,831.14
S000841,2025-07-01,202507,348.96,54.32,615.47
S000841,2025-08-01,202508,493.06,107.71,607.06
S000841,2025-09-01,202509,96.35,75.75,656.84
S000841,2025-10-01,202510,327.52,90.57,831.43
S000841,2025-11-01,202511,439.13,88.91,429.88
S000841,2025-12-01,202512,319.29,126.08,756.13
S000842,2025-02-01,202502,383.1,87.19,762.31
S000842,2025-03-01,202503,135.52,75.21,694.32
S000842,2025-04-01,202504,465.33,80.95,453.02
S000842,2025-05-01,202505,388.71,63.92,517.48
S000842,2025-06-01,202506,274.93,90.85,888.81
S000842,2025-07-01,202507,393.46,92.64,770.96
S000842,2025-08-01,202508,359.12,93.94,337.18
S000842,2025-09-01,202509,360.0,59.1,874.44
S000842,2025-10-01,202510,336.76,80.62,474.24
S000842,2025-11-01,202511,441.51,92.55,783.54
S000842,2025-12-01,202512,276.83,64.53,733.54
S000843,2025-08-01,202508,287.5,88.7,375.86
S000843,2025-09-01,202509,306.12,115.94,765.92
S000843,2025-10-01,202510,365.01,119.7,349.61
S000843,2025-11-01,202511,276.62,71.98,828.75
S000843,2025-12-01,202512,428.81,62.68,849.69
S000844,2025-06-01,202506,313.7,104.23,545.1
S000844,2025-07-01,202507,338.9,70.2,858.4
S000844,2025-08-01,202508,302.95,79.15,776.02
S000844,2025-09-01,202509,399.07,97.74,731.67
S000844,2025-10-01,202510,312.36,73.01,703.85
S000844,2025-11-01,202511,372.46,77.06,702.88
S000844,2025-12-01,202512,213.45,93.35,727.17
S000845,2025-07-01,202507,440.17,80.0,439.24
S000845,2025-08-01,202508,317.74,76.0,811.44
S000845,2025-09-01,202509,163.68,80.82,777.05
S000845,2025-10-01,202510,290.47,81.49,605.94
S000845,2025-11-01,202511,284.34,71.83,593.4
S000845,2025-12-01,202512,411.53,65.3,564.56
S000846,2025-05-01,202505,509.11,99.21,420.77
S000846,2025-06-01,202506,281.17,84.85,748.56
S000846,2025-07-01,202507,215.86,103.17,823.78
S000846,2025-08-01,202508,393.37,107.13,767.84
S000846,2025-09-01,202509,390.37,111.15,865.18
S000846,2025-10-01,202510,274.26,92.66,600.36
S000846,2025-11-01,202511,395.37,89.53,492.48
S000846,2025-12-01,202512,339.03,85.31,634.56
S000847,2025-08-01,202508,378.32,96.12,695.41
S000847,2025-09-01,202509,370.21,107.67,770.98
S000847,2025-10-01,202510,368.07,60.84,800.65
S000847,2025-11-01,202511,379.71,105.67,707.03
S000847,2025-12-01,202512,186.54,46.0,810.35
S000848,2025-09-01,202509,298.68,88.74,717.13
S000848,2025-10-01,202510,334.98,78.07,570.19
S000848,2025-11-01,202511,348.58,68.31,644.16
S000848,2025-12-01,202512,320.87,75.47,838.33
S000849,2025-03-01,202503,338.32,100.47,930.68
S000849,2025-04-01,202504,426.95,90.69,749.02
S000849,2025-05-01,202505,427.88,81.79,847.69
S000849,2025-06-01,202506,405.27,72.8,834.38
S000849,2025-07-01,202507,358.23,77.88,628.57
S000849,2025-08-01,202508,364.94,99.93,833.34
S000849,2025-09-01,202509,381.81,91.99,890.75
S000849,2025-10-01,202510,336.5,57.69,895.17
S000849,2025-11-01,202511,302.32,66.19,430.57
S000849,2025-12-01,202512,401.42,47.57,587.46
S000850,2025-01-01,202501,402.94,94.44,602.24
S000850,2025-02-01,202502,337.93,62.55,617.74
S000850,2025-03-01,202503,373.96,69.97,663.37
S000850,2025-04-01,202504,218.18,102.66,776.51
S000850,2025-05-01,202505,421.36,105.81,576.22
S000850,2025-06-01,202506,317.74,42.1,1171.06
S000850,2025-07-01,202507,336.54,100.77,514.28
S000850,2025-08-01,202508,439.67,117.15,690.96
S000850,2025-09-01,202509,259.02,77.22,365.99
S000850,2025-10-01,202510,346.59,96.42,694.64
S000850,2025-11-01,202511,324.43,90.55,790.6
S000850,2025-12-01,202512,200.61,81.78,1065.4
S000851,2025-12-01,202512,229.85,78.29,991.26
S000852,2025-09-01,202509,449.38,69.73,730.92
S000852,2025-10-01,202510,349.81,65.04,688.86
S000852,2025-11-01,202511,324.8,82.25,587.74
S000852,2025-12-01,202512,235.1,79.17,957.27
S000853,2025-09-01,202509,357.4,73.37,813.11
S000853,2025-10-01,202510,335.75,117.36,699.41
S000853,2025-11-01,202511,413.04,64.91,775.46
S000853,2025-12-01,202512,374.76,78.87,624.74
S000854,2025-07-01,202507,292.58,85.65,794.34
S000854,2025-08-01,202508,338.56,85.75,694.31
S000854,2025-09-01,202509,358.87,75.99,702.7
S000854,2025-10-01,202510,592.82,86.23,796.79
S000854,2025-11-01,202511,389.42,74.74,894.1
S000854,2025-12-01,202512,323.8,101.1,649.87
S000855,2025-04-01,202504,263.6,87.31,534.3
S000855,2025-05-01,202505,398.21,56.12,652.15
S000855,2025-06-01,202506,221.14,136.48,451.91
S000855,2025-07-01,202507,350.88,102.87,855.46
S000855,2025-08-01,202508,426.62,73.66,902.66
S000855,2025-09-01,202509,432.21,84.25,736.09
S000855,2025-10-01,202510,322.65,61.81,885.57
S000855,2025-11-01,202511,468.1,62.32,676.93
S000855,2025-12-01,202512,337.09,79.35,709.64
S000856,2025-11-01,202511,435.22,65.06,573.05
S000856,2025-12-01,202512,461.3,70.75,510.54
S000857,2025-08-01,202508,306.34,73.4,933.24
S000857,2025-09-01,202509,433.23,102.95,823.0
S000857,2025-10-01,202510,435.16,66.24,670.21
S000857,2025-11-01,202511,260.91,75.79,802.62
S000857,2025-12-01,202512,362.11,106.23,528.79
S000858,2025-02-01,202502,395.02,55.03,714.13
S000858,2025-03-01,202503,416.63,75.71,782.67
S000858,2025-04-01,202504,263.62,46.73,783.55
S000858,2025-05-01,202505,506.96,60.08,883.33
S000858,2025-06-01,202506,353.91,53.29,530.27
S000858,2025-07-01,202507,351.42,71.91,503.06
S000858,2025-08-01,202508,197.54,63.07,729.07
S000858,2025-09-01,202509,349.42,69.98,730.28
S000858,2025-10-01,202510,443.6,87.88,681.8
S000858,2025-11-01,202511,433.53,60.8,666.26
S000858,2025-12-01,202512,331.9,55.26,637.02
S000859,2025-06-01,202506,163.25,118.24,559.39
S000859,2025-07-01,202507,492.75,80.76,784.73
S000859,2025-08-01,202508,306.01,84.16,797.57
S000859,2025-09-01,202509,409.81,95.5,644.75
S000859,2025-10-01,202510,306.77,48.12,778.48
S000859,2025-11-01,202511,447.41,112.32,745.78
S000859,2025-12-01,202512,281.02,46.06,856.25
S000860,2025-08-01,202508,188.34,73.19,666.35
S000860,2025-09-01,202509,343.75,80.72,720.72
S000860,2025-10-01,202510,132.62,80.29,365.56
S000860,2025-11-01,202511,415.9,68.9,376.44
S000860,2025-12-01,202512,276.72,68.6,878.6
S000861,2025-11-01,202511,367.7,86.89,877.18
S000861,2025-12-01,202512,341.35,95.08,802.58
S000862,2025-10-01,202510,234.22,109.46,486.95
S000862,2025-11-01,202511,432.56,49.66,790.19
S000863,2025-10-01,202510,517.57,75.74,661.55
S000863,2025-11-01,202511,404.94,73.41,972.74
S000863,2025-12-01,202512,367.3,73.6,618.96
S000864,2025-12-01,202512,266.03,67.44,647.4
S000865,2025-05-01,202505,306.11,66.84,1014.83
S000865,2025-06-01,202506,257.29,82.93,788.88
S000865,2025-07-01,202507,406.71,78.83,663.89
S000865,2025-08-01,202508,390.64,85.33,661.16
S000865,2025-09-01,202509,209.43,70.64,528.02
S000865,2025-10-01,202510,289.96,80.66,753.81
S000865,2025-11-01,202511,510.24,69.25,816.19
S000865,2025-12-01,202512,377.54,105.92,786.43
S000866,2025-07-01,202507,259.24,45.54,746.69
S000866,2025-08-01,202508,302.44,60.39,509.86
S000866,2025-09-01,202509,364.49,110.15,638.7
S000866,2025-10-01,202510,403.12,77.95,506.59
S000866,2025-11-01,202511,416.13,58.11,703.24
S000866,2025-12-01,202512,319.26,97.86,541.28
S000867,2025-01-01,202501,385.18,63.2,623.33
S000867,2025-02-01,202502,22.83,121.84,782.58
S000867,2025-03-01,202503,280.94,57.51,625.65
S000867,2025-04-01,202504,414.52,42.16,678.76
S000867,2025-05-01,202505,509.36,57.32,712.06
S000867,2025-06-01,202506,548.3,92.64,718.89
S000867,2025-07-01,202507,395.6,71.98,894.94
S000867,2025-08-01,202508,314.06,40.82,641.3
S000867,2025-09-01,202509,262.99,74.38,661.14
S000867,2025-10-01,202510,457.77,93.91,739.49
S000867,2025-11-01,202511,349.73,58.82,372.82
S000867,2025-12-01,202512,360.18,95.89,683.75
S000868,2025-02-01,202502,301.86,89.29,687.5
S000868,2025-03-01,202503,501.72,104.65,843.93
S000868,2025-04-01,202504,418.2,54.2,799.45
S000868,2025-05-01,202505,383.87,92.13,773.89
S000868,2025-06-01,202506,390.75,134.02,688.57
S000868,2025-07-01,202507,434.27,70.58,818.6
S000868,2025-08-01,202508,434.54,87.29,950.39
S000868,2025-09-01,202509,270.42,70.26,731.86
S000868,2025-10-01,202510,429.27,83.59,892.86
S000868,2025-11-01,202511,290.45,57.19,746.22
S000868,2025-12-01,202512,343.05,90.86,695.89
S000869,2025-01-01,202501,319.4,78.5,704.33
S000869,2025-02-01,202502,322.55,75.94,639.46
S000869,2025-03-01,202503,427.1,83.88,1038.51
S000869,2025-04-01,202504,364.46,68.98,1100.6
S000869,2025-05-01,202505,387.23,99.8,788.82
S000869,2025-06-01,202506,406.07,90.71,534.69
S000869,2025-07-01,202507,383.08,53.5,673.85
S000869,2025-08-01,202508,284.69,87.15,750.12
S000869,2025-09-01,202509,393.3,85.75,608.98
S000869,2025-10-01,202510,326.51,98.41,860.18
S000869,2025-11-01,202511,246.79,49.38,590.97
S000869,2025-12-01,202512,444.07,104.3,561.29
S000870,2025-03-01,202503,377.66,116.69,762.3
S000870,2025-04-01,202504,477.94,99.97,563.47
S000870,2025-05-01,202505,332.9,80.7,715.62
S000870,2025-06-01,202506,432.47,88.17,259.57
S000870,2025-07-01,202507,231.84,36.25,726.3
S000870,2025-08-01,202508,371.64,85.66,556.16
S000870,2025-09-01,202509,410.67,94.33,511.73
S000871,2025-01-01,202501,218.06,80.0,968.77
S000871,2025-02-01,202502,502.98,91.27,590.5
S000871,2025-03-01,202503,429.82,70.95,584.87
S000871,2025-04-01,202504,157.04,82.05,605.52
S000871,2025-05-01,202505,358.68,34.01,725.47
S000871,2025-06-01,202506,131.2,101.76,778.28
S000871,2025-07-01,202507,324.92,91.25,553.29
S000871,2025-08-01,202508,356.51,95.9,235.86
S000871,2025-09-01,202509,309.75,79.55,670.56
S000871,2025-10-01,202510,481.14,57.52,606.83
S000871,2025-11-01,202511,177.57,110.21,663.06
S000871,2025-12-01,202512,310.54,78.95,795.44
S000872,2025-02-01,202502,381.26,132.96,768.09
S000872,2025-03-01,202503,308.13,68.77,641.09
S000872,2025-04-01,202504,214.83,80.8,817.52
S000872,2025-05-01,202505,294.8,63.85,927.39
S000872,2025-06-01,202506,221.62,38.64,527.06
S000872,2025-07-01,202507,211.36,87.72,645.89
S000872,2025-08-01,202508,330.23,103.06,596.3
S000872,2025-09-01,202509,419.76,110.23,631.65
S000872,2025-10-01,202510,416.33,75.16,838.61
S000872,2025-11-01,202511,208.57,47.09,641.31
S000872,2025-12-01,202512,270.0,69.67,667.07
S000873,2025-05-01,202505,414.8,71.85,576.42
S000873,2025-06-01,202506,318.36,64.62,559.9
S000873,2025-07-01,202507,204.83,81.39,614.69
S000873,2025-08-01,202508,436.97,51.05,618.69
S000873,2025-09-01,202509,513.16,61.21,664.52
S000873,2025-10-01,202510,240.57,53.03,932.1
S000873,2025-11-01,202511,365.39,82.67,445.55
S000873,2025-12-01,202512,382.29,103.15,872.42
S000874,2025-04-01,202504,410.15,57.41,746.97
S000874,2025-05-01,202505,410.08,44.11,531.81
S000874,2025-06-01,202506,429.93,97.52,467.71
S000874,2025-07-01,202507,421.55,81.91,817.15
S000874,2025-08-01,202508,292.89,92.9,826.57
S000874,2025-09-01,202509,318.38,80.36,602.72
S000874,2025-10-01,202510,498.65,77.59,561.7
S000874,2025-11-01,202511,285.58,82.54,813.0
S000874,2025-12-01,202512,229.78,116.95,746.3
S000875,2025-03-01,202503,391.98,78.06,702.89
S000875,2025-04-01,202504,336.65,100.36,698.81
S000875,2025-05-01,202505,419.03,71.32,729.35
S000875,2025-06-01,202506,277.65,104.33,574.94
S000875,2025-07-01,202507,320.75,73.7,646.91
S000875,2025-08-01,202508,415.02,73.67,909.09
S000875,2025-09-01,202509,276.34,83.39,583.63
S000875,2025-10-01,202510,387.89,79.68,676.74
S000875,2025-11-01,202511,456.96,66.91,787.98
S000875,2025-12-01,202512,280.79,82.25,520.66
S000876,2025-05-01,202505,290.37,78.36,972.2
S000876,2025-06-01,202506,359.07,113.09,733.05
S000876,2025-07-01,202507,315.16,110.79,765.55
S000876,2025-08-01,202508,292.16,89.41,656.11
S000876,2025-09-01,202509,170.99,98.72,864.24
S000876,2025-10-01,202510,515.41,88.44,662.69
S000876,2025-11-01,202511,425.15,97.0,945.74
S000876,2025-12-01,202512,345.98,76.69,592.67
S000877,2025-10-01,202510,398.37,49.03,816.41
S000877,2025-11-01,202511,402.91,91.7,720.73
S000877,2025-12-01,202512,487.97,97.44,608.94
S000878,2025-08-01,202508,296.97,62.41,782.69
S000878,2025-09-01,202509,259.99,101.67,898.45
S000878,2025-10-01,202510,270.89,76.29,702.49
S000878,2025-11-01,202511,429.56,112.19,447.18
S000879,2025-12-01,202512,321.36,74.68,489.9
S000880,2025-02-01,202502,306.34,88.56,658.2
S000880,2025-03-01,202503,210.98,137.48,739.93
S000881,2025-08-01,202508,360.05,58.04,739.11
S000881,2025-09-01,202509,335.22,42.23,539.46
S000881,2025-10-01,202510,421.54,118.88,755.07
S000881,2025-11-01,202511,449.28,76.88,687.02
S000881,2025-12-01,202512,448.19,113.26,895.16
S000882,2025-01-01,202501,254.03,78.66,741.63
S000882,2025-02-01,202502,326.63,87.76,823.09
S000882,2025-03-01,202503,440.25,113.72,650.58
S000882,2025-04-01,202504,227.24,87.16,982.57
S000882,2025-05-01,202505,307.07,93.74,804.36
S000882,2025-06-01,202506,367.23,80.14,561.49
S000882,2025-07-01,202507,144.65,57.76,641.45
S000882,2025-08-01,202508,448.77,77.94,622.15
S000882,2025-09-01,202509,269.81,93.14,903.75
S000882,2025-10-01,202510,445.71,92.12,478.66
S000882,2025-11-01,202511,318.35,118.95,868.29
S000882,2025-12-01,202512,211.62,78.89,754.46
S000883,2025-07-01,202507,281.41,33.82,714.82
S000883,2025-08-01,202508,279.1,64.32,646.8
S000883,2025-09-01,202509,337.97,79.82,567.4
S000883,2025-10-01,202510,330.18,44.85,746.66
S000883,2025-11-01,202511,92.94,74.21,837.88
S000883,2025-12-01,202512,254.66,94.33,873.36
S000884,2025-10-01,202510,52.29,76.97,268.63
S000884,2025-11-01,202511,339.36,79.86,327.62
S000885,2025-08-01,202508,523.24,85.72,572.65
S000885,2025-09-01,202509,481.88,44.09,515.62
S000885,2025-10-01,202510,143.05,116.02,749.85
S000885,2025-11-01,202511,409.35,86.02,786.07
S000886,2025-03-01,202503,357.03,85.42,716.14
S000886,2025-04-01,202504,295.23,79.07,741.04
S000886,2025-05-01,202505,359.95,50.44,498.25
S000886,2025-06-01,202506,447.46,73.86,787.71
S000886,2025-07-01,202507,251.71,50.54,573.46
S000886,2025-08-01,202508,329.97,66.7,894.09
S000886,2025-09-01,202509,366.16,116.98,760.66
S000886,2025-10-01,202510,132.87,101.12,473.57
S000886,2025-11-01,202511,370.75,64.51,1021.41
S000886,2025-12-01,202512,479.56,65.16,680.9
S000887,2025-08-01,202508,372.01,97.27,704.37
S000887,2025-09-01,202509,257.76,65.65,699.33
S000887,2025-10-01,202510,461.1,88.56,583.99
S000887,2025-11-01,202511,408.35,72.26,833.56
S000887,2025-12-01,202512,577.43,72.82,820.24
S000888,2025-05-01,202505,282.91,77.75,704.43
S000888,2025-06-01,202506,332.57,129.26,654.01
S000888,2025-07-01,202507,402.82,41.4,764.8
S000888,2025-08-01,202508,452.78,69.45,323.47
S000888,2025-09-01,202509,346.52,80.34,808.61
S000888,2025-10-01,202510,530.98,72.4,571.56
S000888,2025-11-01,202511,244.98,83.96,771.9
S000888,2025-12-01,202512,300.89,95.57,769.81
S000889,2025-09-01,202509,353.89,61.95,627.72
S000889,2025-10-01,202510,131.32,84.72,703.95
S000889,2025-11-01,202511,366.96,90.09,757.87
S000889,2025-12-01,202512,340.07,80.97,489.35
S000890,2025-03-01,202503,297.47,81.01,589.62
S000890,2025-04-01,202504,427.41,66.83,732.45
S000890,2025-05-01,202505,360.49,94.93,835.12
S000890,2025-06-01,202506,412.46,37.88,879.12
S000890,2025-07-01,202507,487.46,70.36,735.5
S000890,2025-08-01,202508,269.83,41.03,589.19
S000890,2025-09-01,202509,301.39,72.9,556.16
S000890,2025-10-01,202510,283.99,79.78,584.47
S000890,2025-11-01,202511,398.92,93.63,1057.06
S000890,2025-12-01,202512,451.31,84.86,606.96
S000891,2025-04-01,202504,376.44,86.53,623.0
S000891,2025-05-01,202505,420.54,52.04,663.34
S000891,2025-06-01,202506,400.03,74.25,668.99
S000891,2025-07-01,202507,337.6,63.29,876.09
S000891,2025-08-01,202508,258.38,86.36,762.05
S000892,2025-05-01,202505,264.62,81.46,563.56
S000892,2025-06-01,202506,475.19,57.22,601.92
S000892,2025-07-01,202507,239.82,52.85,938.68
S000892,2025-08-01,202508,398.85,82.81,601.51
S000892,2025-09-01,202509,431.69,63.52,819.05
S000893,2025-01-01,202501,271.47,67.11,813.74
S000893,2025-02-01,202502,427.74,91.95,542.55
S000893,2025-03-01,202503,309.79,83.14,572.61
S000893,2025-04-01,202504,473.39,31.96,583.19
S000893,2025-05-01,202505,304.14,23.12,490.57
S000893,2025-06-01,202506,406.28,80.61,935.97
S000893,2025-07-01,202507,489.07,88.66,746.99
S000893,2025-08-01,202508,355.93,26.9,490.82
S000893,2025-09-01,202509,359.06,92.32,743.45
S000893,2025-10-01,202510,269.68,98.75,922.37
S000893,2025-11-01,202511,434.42,99.79,616.12
S000893,2025-12-01,202512,446.83,82.92,776.73
S000894,2025-08-01,202508,382.89,77.57,571.0
S000894,2025-09-01,202509,342.61,99.74,633.78
S000894,2025-10-01,202510,430.4,94.74,655.16
S000894,2025-11-01,202511,474.99,72.89,926.43
S000894,2025-12-01,202512,389.07,79.68,566.83
S000895,2025-06-01,202506,342.06,75.92,511.26
S000895,2025-07-01,202507,330.41,63.92,787.9
S000895,2025-08-01,202508,467.57,55.46,956.85
S000895,2025-09-01,202509,338.43,60.5,813.66
S000896,2025-10-01,202510,309.82,78.37,639.36
S000896,2025-11-01,202511,276.49,94.48,657.05
S000896,2025-12-01,202512,220.7,91.02,519.16
S000897,2025-09-01,202509,246.21,103.85,520.55
S000897,2025-10-01,202510,141.52,92.46,654.42
S000897,2025-11-01,202511,330.41,73.71,734.75
S000897,2025-12-01,202512,282.26,109.52,478.57
S000898,2025-04-01,202504,390.04,92.84,586.05
S000898,2025-05-01,202505,257.86,100.34,551.37
S000898,2025-06-01,202506,295.4,97.75,705.21
S000898,2025-07-01,202507,188.26,114.94,620.5
S000898,2025-08-01,202508,313.75,85.12,793.76
S000898,2025-09-01,202509,526.5,46.8,823.89
S000898,2025-10-01,202510,416.87,77.26,818.09
S000898,2025-11-01,202511,434.08,52.36,962.46
S000898,2025-12-01,202512,209.71,57.29,660.73
S000899,2025-01-01,202501,523.24,73.83,695.21
S000899,2025-02-01,202502,478.89,73.99,523.23
S000899,2025-03-01,202503,312.45,107.42,710.63
S000899,2025-04-01,202504,523.76,94.76,603.28
S000899,2025-05-01,202505,354.6,62.94,599.74
S000899,2025-06-01,202506,753.12,100.37,829.16
S000899,2025-07-01,202507,293.91,111.39,864.91
S000899,2025-08-01,202508,519.35,116.66,478.14
S000899,2025-09-01,202509,250.11,59.92,558.41
S000899,2025-10-01,202510,379.11,68.66,1010.89
S000899,2025-11-01,202511,521.42,79.87,993.3
S000899,2025-12-01,202512,483.93,70.99,398.62
S000900,2025-06-01,202506,330.38,67.11,730.98
S000900,2025-07-01,202507,358.03,81.26,778.55
S000900,2025-08-01,202508,240.87,88.23,634.06
S000900,2025-09-01,202509,368.0,99.15,516.34
S000900,2025-10-01,202510,324.68,77.63,622.86
S000900,2025-11-01,202511,430.98,65.59,616.69
S000900,2025-12-01,202512,286.11,101.84,626.13
S000901,2025-01-01,202501,391.4,119.51,688.78
S000901,2025-02-01,202502,450.09,113.43,854.08
S000901,2025-03-01,202503,348.49,92.84,506.89
S000901,2025-04-01,202504,279.8,67.91,1036.09
S000901,2025-05-01,202505,276.87,63.45,543.41
S000901,2025-06-01,202506,400.38,82.85,863.01
S000901,2025-07-01,202507,410.41,52.39,578.91
S000901,2025-08-01,202508,472.88,75.93,878.14
S000901,2025-09-01,202509,336.53,60.65,654.51
S000901,2025-10-01,202510,262.88,68.69,730.14
S000901,2025-11-01,202511,396.04,48.2,697.39
S000901,2025-12-01,202512,297.2,67.03,719.9
S000902,2025-10-01,202510,300.46,107.64,878.21
S000902,2025-11-01,202511,456.36,70.1,555.63
S000902,2025-12-01,202512,357.38,76.99,608.68
S000903,2025-06-01,202506,244.18,79.17,639.39
S000903,2025-07-01,202507,411.95,93.3,865.12
S000903,2025-08-01,202508,236.66,88.02,590.88
S000903,2025-09-01,202509,240.16,71.43,860.31
S000903,2025-10-01,202510,316.49,111.31,782.33
S000903,2025-11-01,202511,314.53,103.2,766.81
S000903,2025-12-01,202512,266.07,117.18,738.92
S000904,2025-04-01,202504,351.69,62.89,876.93
S000904,2025-05-01,202505,396.55,92.58,623.87
S000904,2025-06-01,202506,425.07,98.24,599.68
S000904,2025-07-01,202507,222.47,91.63,464.0
S000904,2025-08-01,202508,363.68,71.06,882.8
S000904,2025-09-01,202509,314.64,102.15,622.87
S000904,2025-10-01,202510,440.0,121.21,539.79
S000904,2025-11-01,202511,376.28,134.98,709.99
S000904,2025-12-01,202512,355.56,95.77,706.16
S000905,2025-01-01,202501,196.35,102.65,399.56
S000905,2025-02-01,202502,312.49,104.15,646.52
S000905,2025-03-01,202503,287.57,97.59,572.33
S000905,2025-04-01,202504,240.0,85.49,672.56
S000905,2025-05-01,202505,238.07,92.74,769.67
S000905,2025-06-01,202506,317.62,74.17,770.56
